ApplicationKey,ModelKey,EnvironmentKey,VirtualKey,TeamKey,CandidateKey,RowCount
4.847446773019625e+18,3.974028441303413e+18,1.5484688019640574e+19,9.197396520324871e+18,1.185040210745942e+18,13532767226202687488,1
1.9387955113610217e+18,3.974028441303413e+18,1.5484688019640574e+19,9.197396520324871e+18,1.4465995404274522e+19,13532767226202687488,1
4.847446773019625e+18,7.397697892821142e+18,1.5484688019640574e+19,9.197396520324871e+18,1.185040210745942e+18,4320723658245943296,1
4.847446773019625e+18,7.397697892821142e+18,1.5484688019640574e+19,9.197396520324871e+18,1.185040210745942e+18,4320723658245943296,1
1.162600097680835e+19,3.974028441303413e+18,1.5484688019640574e+19,9.197396520324871e+18,7.708051643931653e+17,13532767226202687488,1
4.4126583135678336e+18,7.397697892821142e+18,1.5484688019640574e+19,9.197396520324871e+18,1.180474217364753e+19,4320723658245943296,1
4.847446773019625e+18,3.974028441303413e+18,1.5484688019640574e+19,9.197396520324871e+18,1.185040210745942e+18,13532767226202687488,1
1.7004773942686763e+19,8.132360077388166e+17,1.5484688019640574e+19,9.197396520324871e+18,1.180474217364753e+19,13532767226202687488,1
1.162600097680835e+19,1.4252200514331027e+19,1.5484688019640574e+19,9.197396520324871e+18,7.708051643931653e+17,13532767226202687488,1
1.162600097680835e+19,1.4252200514331027e+19,1.5484688019640574e+19,9.197396520324871e+18,7.708051643931653e+17,13532767226202687488,1
1.162600097680835e+19,1.4252200514331027e+19,1.5484688019640574e+19,9.197396520324871e+18,7.708051643931653e+17,13532767226202687488,1
1.162600097680835e+19,1.4252200514331027e+19,1.5484688019640574e+19,9.197396520324871e+18,7.708051643931653e+17,13532767226202687488,1
4.847446773019625e+18,8.623804074354514e+18,1.5484688019640574e+19,9.197396520324871e+18,1.185040210745942e+18,13532767226202687488,1
4.847446773019625e+18,1.4252200514331027e+19,1.5484688019640574e+19,9.197396520324871e+18,1.185040210745942e+18,13532767226202687488,1
4.847446773019625e+18,1.4252200514331027e+19,1.5484688019640574e+19,9.197396520324871e+18,1.185040210745942e+18,13532767226202687488,1
4.847446773019625e+18,3.974028441303413e+18,1.5484688019640574e+19,9.197396520324871e+18,1.185040210745942e+18,13532767226202687488,1
3.1934721377068744e+18,1.4252200514331027e+19,1.5484688019640574e+19,9.197396520324871e+18,1.185040210745942e+18,13532767226202687488,1
